,userId,movieId,rating,timestamp
66478,428,2004,2.0,1111525409
62518,414,507,3.0,961515958
90253,586,179819,5.0,1529899531
80478,509,3159,4.0,1435998486
22579,153,112556,3.5,1525548828
98332,606,27744,4.5,1174347442
35370,239,1213,5.0,1221158601
25416,177,7154,3.0,1435526743
21129,140,362,4.0,949666953
40349,274,47640,3.5,1172007773
49160,318,2674,3.0,1333821724
96233,603,539,4.0,954482597
45903,304,1777,4.0,916237634
7344,50,108932,2.5,1514239108
91178,590,46530,3.0,1258429022
97728,606,2193,2.5,1172016705
3045,20,2078,4.5,1054038081
39838,274,3918,3.5,1248335593
16322,105,3052,4.0,1447574389
12197,75,168,4.0,1158967185
66371,428,145,2.5,1111487542
50966,330,173,1.0,1285905535
93141,599,1479,2.0,1498510790
47494,307,8636,3.5,1189456248
73344,474,991,3.0,1060105177
1197,10,63992,4.5,1455356863
46405,305,71379,2.5,1460304048
94254,599,7307,2.5,1498518296
40474,274,61250,2.0,1248599987
33857,230,34048,4.5,1196305083
72696,469,1968,5.0,965425565
70264,448,114028,4.0,1446293357
54055,356,30822,3.5,1229140623
92098,596,119145,3.0,1535627438
76479,480,2094,3.0,1179159579
18773,121,1,4.0,847656180
74889,474,8360,4.0,1099923515
91222,590,61352,3.0,1267151572
66947,432,6377,3.5,1316391786
16084,104,4306,4.5,1053336418
10160,66,2628,3.0,1113190079
34156,232,5574,3.5,1218165220
1812,18,466,2.5,1459946776
64485,414,42602,3.5,1230174249
76655,480,4148,3.0,1179165106
24316,168,68157,5.0,1306801912
36969,249,61024,5.0,1353792008
70419,448,140928,3.0,1480196795
78355,487,94959,2.5,1428574636
51375,332,316,3.0,1352673407
49122,318,1884,5.0,1238878279
43594,292,2080,3.0,1360446306
96053,602,417,2.0,840876779
66817,432,356,4.5,1315244359
45719,303,3793,5.0,1053303204
66485,428,2137,3.0,1111524452
96927,603,3608,4.0,963176666
42554,288,2367,3.0,976138118
60884,393,31696,5.0,1430507752
59931,387,5541,2.0,1095121198
10046,66,1036,4.0,1093747439
48369,313,1591,5.0,1030475036
60770,391,5135,4.0,1030827680
93935,599,4814,2.5,1498515727
83445,530,350,3.0,843227072
53118,351,7254,4.5,1325979910
39300,274,356,4.5,1171409739
41324,280,4025,3.5,1348532972
49269,318,5475,4.0,1525674956
87199,562,3105,4.0,1368897330
21152,140,569,3.0,949666667
57548,380,7163,4.0,1494071496
83252,527,2115,5.0,1033175858
38402,263,5617,4.5,1090948241
75224,475,1682,5.0,1498031645
50350,325,2490,4.0,1039399025
84098,535,2539,3.0,939029647
98896,608,1393,3.0,1117504361
36635,249,4015,3.0,1355366479
81047,512,593,5.0,841449258
55694,368,2468,2.0,971277081
33025,225,2454,4.0,949261430
42639,288,2701,2.0,1068837662
59454,387,1275,2.5,1095040804
3077,20,2770,2.5,1054036192
50536,326,27803,4.5,1322867695
98568,607,1610,4.0,963080063
66486,428,2167,2.0,1111525677
80481,509,3481,3.5,1436101664
59310,387,593,4.0,1094876941
23063,156,6666,5.0,1106881196
66125,425,5445,4.0,1085492413
83208,527,1206,3.0,1033174024
87070,561,122904,2.0,1491095067
43650,292,3157,3.0,1016841809
96484,603,1541,1.0,954482779
19790,129,7143,5.0,1167376536
72920,470,3,3.0,849370396
17505,111,27706,3.0,1516141220
86375,560,27815,2.5,1469675535
26885,182,5316,3.5,1063275627
25897,179,141,4.0,852114317
49648,318,82461,3.5,1324062199
28457,198,2023,4.0,1034137256
90157,586,59784,5.0,1529903162
76630,480,3949,3.5,1179163200
81364,514,7730,3.0,1534560088
30140,210,112175,5.0,1473881441
34154,232,5572,2.5,1218170315
51356,331,122904,5.0,1537157961
64226,414,6957,3.5,1090767140
32575,221,30818,2.0,1111176186
48970,317,104272,2.0,1430514632
32481,221,4027,4.0,1119984450
74747,474,7086,3.5,1238350378
23955,166,3114,4.5,1189038117
25729,177,87430,2.5,1435837133
22007,144,539,3.0,1137323624
30870,216,3977,4.0,974733513
23103,158,193,3.0,1290764773
9148,62,179401,3.5,1528934530
15952,104,342,4.0,1048587404
36516,249,1911,3.0,1354225828
89925,584,203,5.0,834988194
10394,68,163,4.5,1158533641
56442,373,480,4.0,846829926
92113,596,122924,2.5,1535711539
23408,160,1591,2.0,971114703
6628,45,1527,4.0,950740871
9186,63,589,4.0,1443199783
80276,505,6502,5.0,1298780098
34361,232,30825,3.0,1182907796
38082,260,5782,3.5,1109410682
63725,414,4571,4.0,1008691042
82922,525,34072,3.5,1476477231
77220,482,30816,4.0,1105397140
32414,221,2289,5.0,1119984443
3779,22,72998,3.5,1268726172
6344,43,208,4.0,848993747
46223,305,7445,3.5,1494083620
84099,535,2570,3.0,939029581
96826,603,3113,3.0,953926058
4260,28,924,3.0,1234516770
29212,200,34405,4.5,1229887133
84932,552,19,3.5,1111473056
32756,222,41285,3.5,1391353374
86733,561,2268,4.0,1491090897
74581,474,6313,2.0,1051893177
25619,177,60074,4.0,1435525089
21058,139,82459,3.0,1453924784
72745,469,2331,3.0,965425699
52941,348,1196,5.0,1378850299
68009,438,5903,5.0,1105650194
26046,181,383,1.0,845470644
43504,292,260,4.0,1039914974
77963,484,216,4.5,1342298038
46848,307,596,2.5,1186161902
25354,177,5956,3.5,1435524666
78463,488,7303,4.0,1112382657
84177,537,7153,4.5,1424138056
30501,212,168252,4.5,1523217270
24796,174,288,3.0,848487003
66530,428,3033,2.5,1111523499
48161,312,2793,1.0,1043176515
91373,592,533,4.0,837350770
40595,275,283,5.0,1049078712
72685,469,1934,5.0,965425547
5031,33,1,3.0,939647444
80219,504,4995,4.0,1072066270
33709,229,380,4.0,836941260
27966,191,224,4.0,829760897
100461,610,80094,4.0,1493848484
18177,115,780,2.0,970838729
31024,217,801,3.0,955944713
19545,125,152970,4.0,1481392558
17968,112,115617,3.5,1444606676
22418,152,89492,4.0,1450867862
14162,91,231,3.0,1112713266
71036,453,3174,4.0,1005967003
77155,482,2797,4.0,1105396046
24922,177,235,3.0,1435534289
75522,477,1020,3.5,1200939255
41824,285,858,5.0,1454214716
36407,249,420,3.5,1354225701
59429,387,1242,3.0,1155628499
27383,186,1356,4.0,1031079788
20615,136,10,5.0,832449222
90674,590,1213,4.0,1258420771
34566,232,50872,4.0,1184189889
30716,215,60766,5.0,1260908929
89997,585,858,5.0,1307417181
85428,555,1197,5.0,978820041
84663,546,1327,3.0,973588711
4588,28,33679,2.0,1234516121
15683,103,1961,5.0,1440773613
41980,287,532,2.5,1110230732
27136,184,27156,4.5,1537094239
17778,111,121715,3.5,1516155084
31899,219,7361,4.5,1194686824
80104,503,2025,4.5,1335214806
87653,564,106782,3.0,1478453646
23527,160,2643,1.0,971436871
69012,448,2368,2.0,1019140795
40823,275,3108,5.0,1049076680
86379,560,31123,2.5,1469675558
3846,23,1960,3.0,1107162960
87149,562,1982,5.0,1368893519
9057,62,104374,4.5,1523721884
80608,509,32587,3.5,1436083303
94836,599,89804,2.5,1519120888
17859,111,167018,4.5,1516141949
65566,420,36401,3.0,1218036580
62744,414,1228,4.0,961516737
78503,489,231,2.5,1333101376
19072,122,92535,5.0,1461562563
87130,562,1302,4.5,1368897582
48911,317,55290,4.0,1430517254
60803,392,2694,4.0,1027524346
30683,215,2959,4.5,1260908635
88637,572,2302,4.0,945892539
65274,418,87869,0.5,1461868253
36682,249,5171,3.0,1415415471
71130,453,4334,4.0,1005965418
12809,82,1721,2.5,1084464232
55738,368,2871,3.0,971275596
90725,590,1374,4.5,1264910706
52468,342,1268,3.0,1042821231
75219,475,1356,5.0,1498031794
46199,305,6586,4.0,1460303570
77496,483,2593,3.0,1178293283
49511,318,60756,4.0,1333827970
31608,219,1036,5.0,1194686082
47779,308,6016,1.0,1421373889
84437,542,1645,5.0,1163388050
100491,610,85020,3.0,1493847669
55133,365,114935,2.0,1489796753
38833,266,2968,5.0,945670679
68254,440,1653,4.0,1237569154
91881,596,3717,2.5,1535708483
11872,73,47122,4.0,1464196932
14935,95,2072,3.0,1043340283
7207,50,4896,2.5,1514238240
90376,587,2605,5.0,953141716
13216,84,762,1.0,857653349
76839,480,7173,2.0,1179164249
51080,330,1610,3.5,1285905311
39292,274,318,4.5,1171409194
40728,275,1683,5.0,1049079020
18432,117,380,4.0,844162744
14457,91,2712,4.0,1112712166
92673,599,104,2.5,1498516461
60548,391,1270,4.0,1030827110
47064,307,2291,4.0,1186161607
96806,603,3004,1.0,954482713
39091,270,736,4.0,853918728
80470,509,2700,3.5,1436101785
11154,68,7361,4.5,1158531395
92728,599,253,3.0,1519120397
83478,531,2640,3.0,1032961914
3299,21,2529,4.0,1412967877
77033,480,46578,5.0,1179162676
70018,448,92439,2.0,1351539673
82640,525,480,4.0,1476476002
63674,414,4334,4.0,1050071438
85351,555,441,4.0,978746353
16521,105,8950,3.5,1446571860
40231,274,31225,3.0,1171933033
27650,187,3578,2.0,1161864002
14220,91,543,3.5,1112712249
66084,425,3253,3.5,1085490847
49695,318,90866,4.0,1424546849
72501,469,555,5.0,965333831
65948,425,608,2.5,1085477324
32047,219,62394,2.5,1225036460
49921,321,19,3.0,843212522
23035,156,4784,3.0,1106854394
92644,599,32,3.0,1498519822
49573,318,71106,3.0,1414922422
25923,179,380,4.0,840907314
70321,448,122886,3.5,1450464170
61410,404,590,4.0,838375694
86259,560,4011,4.0,1469647845
23157,159,2671,3.0,1508641313
20600,135,4326,4.0,1009693976
74055,474,3385,2.0,1089387345
60656,391,2701,2.0,1030825439
81582,517,783,1.5,1487957860
42851,288,3916,3.5,1066059085
84567,543,3825,5.0,1377068567
98007,606,4552,3.5,1171326899
59975,387,6461,3.0,1094875912
48108,312,1584,4.0,1043176773
76118,479,2296,2.0,1039362699
41640,282,6377,5.0,1378495304
46497,305,97304,4.5,1460135562
53226,352,1580,2.5,1493673490
38694,266,440,2.0,945669464
48202,312,4370,4.0,1043176684
99160,608,3439,2.0,1117506745
76485,480,2193,3.5,1179179058
77561,483,3471,2.5,1327277229
63929,414,5380,4.0,1040048665
71365,458,195,4.0,845652931
98598,607,2403,5.0,963078960
51459,332,2294,3.5,1352672645
43844,292,80363,4.0,1421974548
67591,438,62,4.0,1105649800
56930,380,355,2.0,1494035831
33931,232,597,3.5,1182907614
54454,357,40629,5.0,1348611359
29444,202,608,4.0,974912414
99118,608,3081,4.0,1117408065
50331,325,2186,5.0,1039397168
96572,603,2011,1.0,953928090
20345,135,153,1.0,1009692987
11034,68,4993,4.5,1158531063
51864,336,1784,5.0,1122227597
88667,572,3073,5.0,945890887
43289,290,1213,5.0,974938755
57157,380,2094,5.0,1494803986
65995,425,1357,4.0,1085490933
20872,138,1019,5.0,1222676090
89630,580,6583,4.0,1167673679
1849,18,1095,4.0,1502911292
95923,601,59315,5.0,1513712154
95089,599,175569,3.0,1514776958
51301,331,49530,3.5,1537157984
6726,45,2731,4.0,950723478
53105,351,5952,4.0,1328288187
58403,381,7373,2.5,1167542531
54883,364,9,3.0,869443802
62670,414,1029,4.0,961519005
51186,330,58559,5.0,1285904154
55832,368,3758,3.0,971277242
88393,570,6953,4.0,1181555781
10807,68,2762,2.5,1158531219
25565,177,51084,3.0,1435530038
85123,553,50,4.0,1219557525
92295,597,1201,4.0,941729264
54901,364,1210,3.0,869443773
36172,246,96079,4.5,1354126014
89678,580,8427,1.5,1167860808
51070,330,1391,5.0,1285905736
85278,554,2671,5.0,944899345
70988,453,2359,4.0,972622908
97830,606,2931,4.0,1172014923
500,4,4226,2.0,1007569424
61555,407,1036,3.0,1424349636
93590,599,3168,4.0,1498499273
45307,298,88163,3.0,1447517011
67976,438,5414,3.5,1105654266
78534,489,420,2.0,1385823683
29995,208,2353,4.0,940639375
67570,437,1259,3.0,859721495
34011,232,2501,4.0,1076956577
73743,474,2206,4.5,1100119901
61055,397,1077,4.0,1181966563
21479,140,4719,2.0,1010775581
70572,450,1387,5.0,974705853
15934,103,122886,2.5,1477364372
61211,401,1907,3.5,1510455626
19419,125,84152,3.5,1474375091
1582,16,608,4.5,1377477406
26283,182,1240,2.0,1066331265
91902,596,4366,4.0,1535827080
32976,225,441,3.0,949111451
44742,298,3617,2.5,1466277768
33430,226,6298,3.0,1095712971
35326,239,356,5.0,1221158139
34273,232,7373,3.5,1218166086
31702,219,2302,3.0,1194681134
66249,426,8368,5.0,1451080270
9857,64,6373,3.5,1161521692
28498,198,2985,2.0,1039797046
27515,186,4896,4.0,1031072959
126,1,2058,5.0,964982400
11005,68,4621,3.5,1261624069
34578,232,51925,3.5,1206983440
34054,232,3882,3.0,1218167568
40122,274,7317,2.5,1171830004
54161,357,474,4.0,1348612266
42194,288,593,5.0,976120853
6817,45,4886,5.0,1007483502
3119,20,3977,3.5,1054147198
84692,546,3354,4.0,973588711
81059,513,457,4.5,1159980582
2970,19,3802,2.0,965704079
39284,274,260,3.0,1171409999
58979,385,95,3.0,834691768
22632,154,122900,5.0,1486297182
27211,184,161594,3.5,1537107946
59526,387,1916,3.0,1155746415
98995,608,2028,4.5,1117415309
33157,226,1194,3.5,1097546066
67238,434,5378,1.0,1270606584
45081,298,49276,0.5,1467489561
4624,28,44204,3.0,1234571477
45229,298,72011,1.5,1447516920
8277,57,1573,2.0,965798759
40130,274,7362,3.5,1171932821
83159,526,106100,4.5,1502132907
28939,200,39,5.0,1229886362
52041,339,1178,4.5,1460868619
63659,414,4290,2.0,992878662
18829,121,597,3.0,847656027
28520,198,3578,3.0,1034134690
74730,474,7058,3.5,1081177586
64748,414,67997,4.0,1485656857
14270,91,1079,4.0,1112711159
93584,599,3141,1.5,1519255706
74547,474,6162,2.5,1087832652
33326,226,3671,5.0,1095663341
81469,514,184987,3.0,1533947024
65885,425,6,4.0,1085477536
88781,573,2700,4.5,1187044924
63247,414,2835,1.0,961516434
92450,597,2145,4.0,941639716
88413,571,253,5.0,966900555
98811,608,750,4.0,1117415375
54574,359,1246,5.0,1198112964
51980,338,5445,2.0,1530148457
6080,42,1876,4.0,996220054
32999,225,1717,2.0,949261430
47714,308,36,1.0,1421374415
92894,599,688,1.5,1519279247
1393,14,95,5.0,835441295
9214,63,1203,4.0,1443735650
82741,525,2571,4.0,1476475829
83015,525,79132,4.0,1476475918
36372,248,187593,4.5,1534599909
97421,606,306,4.5,1171327298
1066,8,539,3.0,839463728
38540,265,899,4.0,965314334
11785,72,1093,3.5,1217324666
51680,334,908,3.5,1225477649
4354,28,2427,3.5,1242290428
47279,307,4697,1.5,1186085929
70980,453,2294,5.0,972623138
25482,177,30793,2.5,1435524610
3285,21,2023,2.5,1428775446
29038,200,2302,4.0,1229876415
64632,414,53953,3.0,1216149377
82662,525,915,3.5,1476478690
8879,62,5995,4.5,1521488875
44576,298,750,3.0,1447584430
63145,414,2468,2.0,961514568
77574,483,3745,4.5,1215897151
69529,448,6534,1.0,1079084740
36536,249,2232,4.0,1378034468
33967,232,1380,3.5,1076951599
52010,339,6,4.0,1460345729
77665,483,6378,3.5,1178358356
82629,525,293,4.0,1476477960
65168,417,4896,5.0,1529283632
60829,393,1291,5.0,1430505819
35049,234,2528,3.0,1004408382
72112,464,3527,2.0,1287398672
5451,38,595,4.0,841341220
28570,198,5607,5.0,1034136388
67881,438,4025,3.5,1105654304
16516,105,8656,4.5,1446618786
84734,548,260,3.5,1488825015
79023,489,46578,4.0,1332705932
10011,66,480,3.0,1104643911
96863,603,3272,5.0,963179880
72769,469,2470,3.0,965425863
99418,608,7324,4.0,1117503004
74134,474,3730,4.0,983031364
62110,411,477,3.0,835532864
71625,462,1233,4.0,1130434019
21399,140,3597,1.0,1021302537
24421,169,2054,3.0,1059427157
43822,292,69526,3.5,1262377397
14775,93,1591,4.0,942946677
50489,326,1483,3.5,1322250898
33808,230,2641,0.5,1196304146
48430,313,2302,1.0,1030557792
54053,356,8949,4.0,1229140022
21537,140,5364,2.5,1079472693
98286,606,8636,2.5,1181689537
53552,353,328,4.0,831940220
73863,474,2671,3.5,1081177958
39499,274,1584,2.5,1171934814
67104,434,349,3.5,1270604747
19788,129,6934,3.5,1167376365
88526,572,111,4.0,945889997
3415,21,32296,3.5,1500701989
61316,402,852,3.0,852552030
6949,47,2291,2.5,1496212183
9415,63,102445,4.5,1443200092
42488,288,2091,2.0,978470309
3639,21,136016,3.0,1452051788
96501,603,1639,5.0,954482505
90889,590,2949,4.0,1258427610
98271,606,8254,4.0,1172015207
9081,62,112852,4.0,1521489638
44598,298,1201,4.0,1450452228
97661,606,1729,4.0,1175637470
71216,455,282,3.0,836436146
96835,603,3165,4.0,963177746
18759,120,648,3.0,860069973
89150,577,1954,4.0,945967351
57796,380,60126,4.0,1508200700
25096,177,1527,2.5,1435533706
58071,380,168248,5.0,1501786943
16157,104,27706,2.5,1131231485
30230,211,32587,4.0,1350912916
49193,318,3412,4.0,1275475059
80060,502,2746,5.0,1111757778
24586,169,8641,5.0,1092373285
22500,153,6377,1.0,1525550557
100319,610,59369,3.5,1493845948
74109,474,3556,4.0,1115584884
96059,602,440,4.0,840875801
39592,274,2122,3.5,1238050932
66392,428,356,3.0,1111489633
32698,222,4084,3.0,1391346772
50983,330,353,4.0,1285905487
43565,292,1291,4.5,1265680458
57184,380,2392,2.5,1509047666
28253,195,4029,4.0,1011849697
6716,45,2683,4.0,950718775
86920,561,8972,3.0,1491091316
67714,438,1591,2.5,1105670833
27059,182,31410,3.5,1161623902
10934,68,3844,3.0,1269122850
23274,160,368,2.0,971115356
82218,522,329,4.5,1297482466
28780,199,2791,5.0,1023654612
85241,554,1225,5.0,944901599
8082,57,377,2.0,969754312
8883,62,6373,4.0,1521490280
75206,475,367,5.0,1498031622
30590,213,69757,4.5,1316195524
35278,238,3528,4.0,1007932168
59615,387,2404,2.0,1202222882
39505,274,1604,3.0,1172033242
55001,365,41566,3.0,1488332626
99951,610,6283,4.5,1493845616
81171,514,1544,3.0,1534086181
7907,52,134130,5.0,1468051169
24768,173,588,3.0,843397881
55368,367,4031,2.0,997813206
53872,356,1031,5.0,1228072769
59205,386,329,3.0,842610203
61732,409,919,5.0,969060011
54236,357,1235,4.0,1348612385
44032,294,489,3.0,966596753
30027,209,60684,5.0,1524522466
46987,307,1614,0.5,1186083454
3026,20,1367,3.0,1054038378
38552,265,1203,4.0,965316218
36077,246,7153,5.0,1354126589
58484,381,47099,5.0,1176050612
96540,603,1875,4.0,963178669
21771,141,4027,4.5,1513130268
11988,73,112138,4.0,1464197934
44395,295,18,3.5,1320064940
36796,249,8972,4.0,1415415413
80590,509,8969,3.5,1435992882
86960,561,53322,3.0,1491094388
57002,380,1027,4.0,1508437448
2558,19,1573,4.0,965703727
74675,474,6870,3.5,1078755246
81616,517,1136,2.0,1487957926
81353,514,6746,2.0,1534086671
15070,96,1097,4.0,964773672
12663,80,78266,4.0,1377391200
19870,131,1136,3.0,1349840276
8497,57,3704,3.0,965798849
58381,381,6564,3.0,1168664488
53270,352,2683,1.5,1493673538
15545,102,420,3.0,835877190
90753,590,1645,3.0,1258419842
71677,462,1963,3.5,1123891122
59739,387,3424,4.5,1133075435
45153,298,59725,0.5,1447517168
90549,590,318,4.5,1258416487
43896,292,101864,4.0,1421974468
5056,33,265,5.0,939646733
2983,20,158,3.0,1054038381
71324,457,2572,4.0,993610838
21116,140,288,2.0,973800087
47897,309,4339,3.5,1086565822
90130,586,6539,5.0,1529899560
4086,27,808,4.0,962685711
93637,599,3354,1.5,1519146837
35357,239,1080,4.0,1221159001
88775,573,2542,5.0,1248842567
50193,324,3943,4.0,974906705
89815,582,74458,4.0,1446792653
22143,146,6953,3.0,1312508255
56118,371,6934,5.0,1407692318
2083,18,47200,3.0,1455655111
6113,42,2302,4.0,996218443
28383,198,780,2.0,1034138101
12439,78,1240,5.0,1252574777
37310,249,111622,4.0,1411070109
96450,603,1367,4.0,963178459
33147,226,1032,3.0,1096420168
63567,414,3998,4.0,993483028
72386,466,87232,3.5,1439915723
70552,449,4034,3.5,1053200182
39518,274,1703,2.0,1172110797
89594,580,5502,4.5,1167792717
83240,527,1961,5.0,1033173355
10060,66,1196,4.0,1093747539
94717,599,69757,2.5,1498516669
42133,288,125,3.5,1238944392
15691,103,2078,4.0,1431957973
95545,600,2959,4.5,1237743321
56834,378,90600,3.5,1445347243
28639,199,1047,2.0,940379935
31175,217,1663,3.0,955943825
91223,590,63082,4.5,1258783233
91159,590,34150,2.0,1258428482
71978,462,148982,4.0,1515473938
80459,509,2248,3.0,1436424399
94014,599,5268,2.5,1498513796
79883,499,1220,5.0,1289960540
79114,489,92938,0.5,1332773103
15817,103,31658,4.5,1431969137
32448,221,3039,4.0,1111177928
2910,19,3471,4.0,965703583
21895,142,593,5.0,838932386
98750,608,420,2.5,1117408415
24992,177,909,5.0,1435535626
84129,536,232,2.0,832840090
63971,414,5485,5.0,1032283397
185,1,2872,5.0,964981680
24135,167,2413,4.0,1154721588
26992,182,6539,2.5,1063274328
23919,166,1377,3.5,1189037883
97428,606,356,4.0,1171231370
98849,608,1064,3.0,1117506985
78823,489,3702,2.5,1385824125
5958,42,520,2.0,996215153
55531,368,1213,4.0,975827507
80698,509,63859,3.5,1435995093
56938,380,380,5.0,1493494895
69678,448,37211,3.0,1171203485
77238,483,81,3.5,1215898195
30009,209,593,4.5,1524522197
49009,318,296,4.5,1267471863
87491,563,96821,4.0,1439933255
39181,273,171,5.0,835861068
65152,417,1625,4.5,1532134155
25176,177,2384,2.5,1435535480
90620,590,919,5.0,1258420814
51614,332,85056,3.0,1352673831
79936,500,1029,3.0,1005528355
99447,608,8781,3.5,1117502962
91803,596,1377,3.0,1535711520
56501,375,500,3.0,1225314367
5473,39,924,2.0,974787586
44435,295,79132,5.0,1320064800
11717,70,5669,4.5,1355198821
22858,156,1614,1.0,946799715
59108,385,1198,5.0,865025491
15499,101,3285,4.0,968440850
34229,232,6763,3.0,1218168016
27913,190,8622,3.0,1504310273
100450,610,79057,3.5,1493845850
29634,202,2346,3.0,974925156
96176,603,305,1.0,963178587
39531,274,1779,3.5,1171784721
7788,52,733,5.0,1468051359
50003,322,1080,5.0,1217676582
88743,573,1276,4.0,1186589239
10517,68,1017,3.0,1275957504
7271,50,45880,2.5,1527370934
79200,490,64969,3.0,1324373353
15494,101,3174,5.0,968441080
588,6,47,4.0,845553317
84872,551,48774,3.0,1504926231
90795,590,2078,4.5,1258422540
69235,448,3701,3.0,1019563464
98466,606,68480,1.5,1244573613
71554,462,111,5.0,1121922577
82223,522,480,3.5,1253344659
83307,527,3448,5.0,1033174070
68343,443,593,3.5,1420236772
80613,509,33679,2.5,1435993579
82014,520,1136,5.0,1326609174
79013,489,42004,3.5,1333659824
73116,474,43,3.5,1081177921
54078,356,46578,5.0,1228072663
2525,19,1376,4.0,965703698
69611,448,8529,3.0,1140952575
7375,50,136864,1.5,1514239425
65944,425,590,4.0,1085477182
89005,575,2500,1.0,926510444
26692,182,3868,3.5,1055158364
78600,489,950,4.0,1332705730
36509,249,1792,3.5,1355366864
56416,373,300,3.0,846830015
39444,274,1265,4.5,1171934694
76137,479,2701,1.0,1039362016
7517,51,1479,4.5,1230928786
38173,261,79132,4.5,1404881373
89223,578,7046,1.5,1300989746
62013,411,10,3.0,835532065
37774,256,4254,3.5,1446581308
34647,232,59126,4.5,1269572078
43241,290,899,5.0,975030750
11228,68,31878,2.5,1158534451
79334,492,637,4.0,863976101
84009,534,101112,4.0,1459787998
866,6,1006,4.0,845556694
96266,603,759,4.0,954481981
8002,56,196,3.0,835799366
50348,325,2425,4.0,1039399260
43251,290,913,5.0,975030699
46953,307,1345,4.0,1186087614
86285,560,4975,3.5,1469654135
3975,24,45672,3.0,1458944130
93408,599,2411,3.0,1502112091
35930,244,2890,3.0,975076228
52186,339,34048,4.0,1460184321
49187,318,3266,3.5,1419694906
8523,58,48,3.0,847719035
93582,599,3108,3.0,1498524052
6807,45,4104,1.0,1034344018
60615,391,2108,4.0,1030827326
28282,196,1214,4.5,1460954418
49016,318,362,4.0,1275844640
93422,599,2447,2.0,1498511319
36741,249,6615,2.0,1365263709
9821,64,5388,3.5,1161529230
55122,365,109673,3.0,1488333331
29353,201,2249,3.0,939810775
53329,352,34319,3.0,1493674368
32770,222,59014,2.0,1391352001
64082,414,6169,2.0,1073681274
36330,248,1291,4.0,1534591649
92324,597,1267,5.0,940362325
100164,610,40412,5.0,1479545629
50135,323,500,3.5,1422640404
92097,596,116823,3.5,1535627499
40011,274,5833,4.0,1197273492
95202,600,575,2.0,1237714135
60988,395,367,4.0,841503656
54312,357,2174,4.5,1348612219
28557,198,4973,4.0,1034135324
64713,414,60397,2.0,1273977815
85531,555,1882,3.0,978745868
47291,307,4852,1.0,1186086895
26192,182,586,3.5,1063289220
71033,453,3146,4.0,1005967558
93317,599,2119,1.0,1519146564
45167,298,61323,3.0,1447516906
34900,233,162600,1.5,1529333376
90628,590,930,4.0,1258426687
22548,153,86882,3.5,1525548633
57430,380,5266,3.0,1494528286
11011,68,4700,2.5,1269123454
73721,474,2167,2.0,974667447
90809,590,2183,3.5,1258429128
20280,133,356,4.0,843490980
45581,301,1994,0.5,1211376068
58024,380,122922,5.0,1493423214
1075,9,223,4.0,1044656650
78586,489,904,4.5,1385823606
49265,318,5238,3.5,1417278799
98323,606,26985,4.5,1171327366
73323,474,945,4.5,1100119798
40314,274,44397,4.0,1171829724
41565,282,2797,4.5,1378497729
43628,292,2761,5.0,1015374932
76634,480,3969,4.0,1179165420
11823,73,3671,4.5,1464282765
60442,391,368,4.0,1030824455
41440,281,362,2.0,1183000010
75516,477,919,3.5,1200939942
12005,73,126548,2.5,1464198475
27572,187,750,4.5,1161849861
18152,115,34,2.0,957760059
20111,132,3863,3.0,1157978804
73247,474,595,5.0,1100119595
78420,488,2302,3.0,1112381821
43781,292,49272,3.5,1323631791
59681,387,2951,3.5,1094876463
17287,111,1020,4.0,1517441262
5193,34,356,4.0,1162049069
68340,443,296,4.0,1501722467
545,5,474,4.0,847435337
14461,91,2723,3.5,1112716711
79917,500,322,4.0,1005527755
8762,61,1080,3.5,1145531671
8183,57,1059,3.0,972173685
49738,318,100277,4.0,1483311102
10050,66,1079,4.5,1093143944
82213,522,180,4.5,1371443469
10245,66,5283,4.0,1113190503
83,1,1258,3.0,964983414
72470,469,185,3.0,965335837
71321,457,2394,4.0,993611002
51187,330,60069,5.0,1285904642
53930,356,2395,3.5,1229139922
4119,27,1356,3.0,962685883
70687,452,1214,4.0,1013394673
33359,226,4262,4.5,1095711700
52367,339,148626,4.5,1488326700
82870,525,6874,4.5,1476476091
50253,325,1031,3.0,1039397045
78104,484,4015,4.5,1342298149
68988,448,2142,3.0,1019126790
85292,555,3,5.0,978747454
15749,103,3988,3.5,1431969057
34661,232,61024,3.5,1241823549
79051,489,56367,3.0,1332772643
63717,414,4524,3.0,1261423049
89568,580,4367,4.0,1167792567
18898,122,1923,4.5,1461562164
47759,308,1291,0.5,1421373765
21669,140,41566,4.0,1145990626
39204,273,457,4.0,835861224
95501,600,2657,4.5,1237858702
22229,149,442,3.0,902085002
19746,129,3698,4.0,1167375538
697,6,312,1.0,845555151
25277,177,3897,3.0,1435524244
68155,438,30898,3.0,1122836305
8917,62,32587,4.5,1521489360
93921,599,4700,2.0,1519137001
43306,290,1262,5.0,974938393
13062,83,59615,2.0,1332838125
99820,610,4310,2.5,1493849358
45838,304,1198,5.0,891173435
65527,420,5265,3.5,1218039660
41994,287,1197,3.5,1110230018
5687,41,1225,4.5,1459367677
74841,474,7812,3.5,1129579536
8985,62,64957,4.5,1521489875
66333,427,5349,3.5,1053070478
75845,477,6584,4.0,1200948813
68752,448,596,4.0,1019126674
62202,412,2243,3.0,939137021
74594,474,6357,3.0,1066654690
6040,42,1476,4.0,996219131
13736,89,40339,4.0,1520408983
44904,298,6297,2.0,1447598932
52085,339,2324,5.0,1460519159
27300,185,4878,4.0,1044311358
